text,dict_syn
Katt Williams is so ridiculously crazy and a literal walking cartoon. Funny at times and other times bat shit narcissistically insane. Let’s all sidestep the fact that he just said Black,"['citizenry', 'hoi_polloi', 'masses']"
Katt Williams is so ridiculously crazy and a literal walking cartoon. Funny at times and other times bat shit narcissistically insane. Let’s all sidestep the fact that he just said Black people are superior. If a YTE had said that … wouldn’t that be a white supremacist Double standard much? Also not ridiculously racist? I wish Theo would’ve had the balls comedically to push back a little bit. Especially the way he so subtly trolls and does with everyone else. And saying white people are in heaven? Good god how do these,['nooky']
Katt Williams is so ridiculously crazy and a literal walking cartoon. Funny at times and other times bat shit narcissistically insane. Let’s all sidestep the fact that he just said Black people are superior. If a YTE had said that … wouldn’t that be a white supremacist Double standard much? Also not ridiculously racist? I wish Theo would’ve had the balls comedically to push back a little bit. Especially the way he so subtly trolls and does with everyone else. And saying white people are in heaven? Good god how do these fucks get away with their rampant,"['racism', 'racialism', 'racial_discrimination']"
Katt Williams is so ridiculously crazy and a literal walking cartoon. Funny at times and other times bat shit narcissistically insane. Let’s all sidestep the fact that he just said Black people are superior. If a YTE had said that … wouldn’t that be a white supremacist Double standard much? Also not ridiculously racist? I wish Theo would’ve had the balls comedically to push back a little bit. Especially the way he so subtly trolls and does with everyone else. And saying white people are in heaven? Good god how do these fucks get away with their rampant racism and double,"['standard', 'criterion', 'measure', 'touchstone', 'monetary_standard', 'banner']"
Katt Williams is so ridiculously crazy and a literal walking cartoon. Funny at times and other times bat shit narcissistically insane. Let’s all sidestep the fact that he just said Black people are superior. If a YTE had said that … wouldn’t that be a white supremacist Double standard much? Also not ridiculously racist? I wish Theo would’ve had the balls comedically to push back a little bit. Especially the way he so subtly trolls and does with everyone else. And saying white people are in heaven? Good god how do these fucks get away with their rampant racism and double standards Katt Williams forever simultaneously smart and stupid. Praise gawd,"['sister', 'babe', 'baby']"
16:53 “-of this Interview??“ Theo,"[""tinker's_dam"", ""tinker's_damn"", 'damn', 'red_cent', 'shucks', 'darn', 'hoot']"
16:53 “-of this Interview??“ Theo damn well IS feeling the,"['air_pressure', 'imperativeness', 'pressing', 'pressure', 'force_per_unit_area', 'insistence']"
16:53 “-of this Interview??“ Theo damn well IS feeling the pressure of the,"['interview', 'consultation', 'audience']"
I have a,"['enquiry', 'query', 'dubiousness', 'inquiry', 'doubtfulness', 'interrogation', 'question', 'head', 'interrogative', 'interrogative_sentence']"
I have a question. Does anyone know why Katt Williams said don’t say the,"['things', 'thing', 'matter', 'affair']"
Holy,"['fuck', 'fucking', 'screw', 'screwing', 'ass', 'nooky', 'nookie', 'piece_of_ass', 'piece_of_tail', 'roll_in_the_hay', 'shag', 'shtup']"
Holy fuck! My fuckin,"['darling', 'deary', 'favorite', 'ducky', 'dearie']"
Holy fuck! My fuckin favorite comedian ever and fuckin Theo von sitting at a table wtf. lol kat,"['Theodore_Samuel_Williams', 'Roger_Williams', 'Bernard_Arthur_Owen_Williams', 'Tennessee_Williams', 'Williams']"
Holy fuck! My fuckin favorite comedian ever and fuckin Theo von sitting at a table wtf. lol kat williams is the best.,['thanks']
Please make the,"['sequel', 'subsequence', 'continuation']"
Please make the sequel about three,"['hr', 'time_of_day', 'hour']"
Please make the sequel about three hours long.,['thanks']
<mask> when theo tries to normalize coaches tickling and kat looks at the camera Lol,"['fashion_plate', 'dandy', 'swell', 'fellow', 'beau', 'clotheshorse', 'fop', 'dude', 'sheik', 'gallant']"
Dude when theo tries to normalize,"['private_instructor', 'four-in-hand', 'handler', 'carriage', 'motorcoach']"
Dude when theo tries to normalize coaches tickling and kat,"['tone', 'looking', 'face', 'facial_expression', 'flavour', 'look']"
Dude when theo tries to normalize coaches tickling and kat looks at the,"['camera', 'photographic_camera', 'television_camera', 'tv_camera']"
Bro what are you on about ? Imagine acting like this over,"['people', 'citizenry', 'multitude', 'masses', 'mass', 'hoi_polloi', 'the_great_unwashed']"
Bro what are you on about ? Imagine acting like this over people voicing valid,"['criticism', 'unfavorable_judgment', 'critique', 'literary_criticism']"
Bro what are you on about ? Imagine acting like this over people voicing valid criticism for a lazy,"['map', 'function', 'mathematical_function', 'single-valued_function', 'mapping']"
Bro what are you on about ? Imagine acting like this over people voicing valid criticism for a lazy map with no,"['presentation', 'introduction', 'intro']"
Bro what are you on about ? Imagine acting like this over people voicing valid criticism for a lazy map with no intro or outro cutscene... getting,"['pod', 'cod', 'seedcase', 'codfish']"
Bro what are you on about ? Imagine acting like this over people voicing valid criticism for a lazy map with no intro or outro cutscene... getting cods p out of your,"['throat', 'pharynx']"
Bro what are you on about ? Imagine acting like this over people voicing valid criticism for a lazy map with no intro or outro cutscene... getting cods p out of your throat and do some critical,"['thinking', 'thought', 'thought_process', 'cerebration', 'intellection', 'mentation']"
It just two,"['shudder', 'iciness', 'pall', 'quiver', 'thrill', 'chill']"
It just two chill,"['clotheshorse', 'swell', 'fellow']"
Or me in California. No,"['affair', 'issue', 'subject']"
Or me in California. No matter what you got to keep working to get in a better,"['state_of_affairs', 'position', 'office', 'situation', 'billet', 'post', 'berth', 'spot', 'site']"
Or me in California. No matter what you got to keep working to get in a better situation.. Im going to get another,"['line_of_work', 'job', 'chore', 'Job', 'problem', 'occupation', 'line', 'caper']"
Or me in California. No matter what you got to keep working to get in a better situation.. Im going to get another job save up and get off the,['street']
How can we sell Space Marines,"['histrion', 'instrumentalist', 'participant', 'player', 'thespian', 'role_player', 'musician']"
How can we sell Space Marines players yet another,"['stage_set', 'curing', 'band', 'readiness']"
“You’re going to make a great black,"['guy_rope', 'hombre', 'guy_cable', 'guy_wire', 'guy']"
Andrew,"['Tate', 'Allen_Tate', 'John_Orley_Allen_Tate']"
Andrew tate on the,"['pod', 'cod', 'seedcase', 'seedpod', 'fuel_pod']"
Ngl this,"['map', 'function', 'mathematical_function', 'single-valued_function', 'mapping']"
Ngl this map has been dreadful for me. Me and my,"['chum', 'buddy', 'crony', 'sidekick', 'brother']"
Ngl this map has been dreadful for me. Me and my buddy went back to bo4 just to complete all Easter,"['testis', 'ballock', 'orchis']"
Ngl this map has been dreadful for me. Me and my buddy went back to bo4 just to complete all Easter eggs there.,['thanks']
Ngl this map has been dreadful for me. Me and my buddy went back to bo4 just to complete all Easter eggs there. Thanks Milo for the bo4 no,"['nonsense', 'frill', 'hokum', 'trumpery', 'nonsensicality']"
Ngl this map has been dreadful for me. Me and my buddy went back to bo4 just to complete all Easter eggs there. Thanks Milo for the bo4 no nonsense,"['usher', 'scout', 'guide', 'template', 'templet']"
Katt Williams is one of,"['kind', 'sort', 'form', 'variety']"
Katt Williams is one of kind. I love that,"['guy_rope', 'guy_cable', 'Guy', 'cat', 'guy']"
Rachael! Im so sorry about what you went through with Matt. Hope you will be okay! The grieving,"['procedure', 'appendage', 'unconscious_process', 'cognitive_operation', 'process']"
Oh my,"['God', 'Supreme_Being', 'deity', 'divinity', 'god', 'immortal', 'idol', 'graven_image']"
@MaticTheProto honestly their first sensible,"['business_enterprise', 'byplay', 'patronage', 'concern', 'line_of_work']"
@MaticTheProto honestly their first sensible business,"['decision', 'determination', 'conclusion', 'decisiveness']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40,"['old_age', 'year']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful,"['party', 'troupe', 'fellowship']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the,"['television', 'TV', 'telecasting', 'picture', 'video']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the video,"['game', 'secret_plan']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the video game,"['distance', 'outer_space', 'blank_space']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the video game space hired so many,"['buff', 'sports_fan', 'rooter', 'fan', 'devotee']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the video game space hired so many,"['lover', 'rooter', 'fan', 'devotee']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the video game space hired so many fans who did fan,"['workplace', 'body_of_work', 'oeuvre', 'study', 'employment', 'work']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the video game space hired so many fans who did fan work like,"['mods', 'mod']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the video game space hired so many fans who did fan work like mods and,"['living', 'invigoration', 'vitality']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the video game space hired so many fans who did fan work like mods and animations. If you see talent and,"['person', 'someone', 'mortal', 'somebody', 'soul']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the video game space hired so many fans who did fan work like mods and animations. If you see talent and someone with a,"['rage', 'passion', 'passionateness', 'heat', 'cacoethes', 'Passion_of_Christ']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the video game space hired so many fans who did fan work like mods and animations. If you see talent and someone with a passion for making awesome,"['clobber', 'material', 'hooey', 'stuff', 'poppycock']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the video game space hired so many fans who did fan work like mods and animations. If you see talent and someone with a passion for making awesome stuff using your,"['informatics', 'IP', 'information_processing']"
@MaticTheProto honestly their first sensible business decision in like 30 to 40 years. Valve one of the most succesful companies in the video game space hired so many fans who did fan work like mods and animations. If you see talent and someone with a passion for making awesome stuff using your IP... why the,"['Inferno', 'nether_region', 'hell_on_earth']"
you can burn down a whole,"['town', 'townspeople', 'townsfolk', 'township', 'Town', 'Ithiel_Town']"
you can burn down a whole town but you cant have a,['Newport']
you can burn down a whole town but you cant have a newport...,"[""tinker's_damn"", 'damn', ""tinker's_dam"", 'hoot', 'darn']"
I believe that was pet,"['cemetery', 'burial_ground', 'graveyard', 'burying_ground', 'memorial_park']"
I believe that was pet cemetery the,"['book_of_account', 'Good_Book', 'playscript', 'leger']"
This is awesome. Some very real,"['stuff_and_nonsense', 'stuff', 'clobber', 'material']"
This is awesome. Some very real stuff was said but also a,"['pot', 'stack', 'lot', 'circle', 'hatful']"
This is awesome. Some very real stuff was said but also a lot of,"['fun', 'merriment', 'playfulness', 'play', 'sport']"
This is awesome. Some very real stuff was said but also a lot of fun was had. My,"['grimace', 'nerve', 'cheek']"
This is awesome. Some very real stuff was said but also a lot of fun was had. My face is hurting from the big,"['smile', 'smiling', 'grin', 'grinning']"
This is awesome. Some very real stuff was said but also a lot of fun was had. My face is hurting from the big smile i had listening to this while,"['cooking', 'cookery', 'preparation']"
When he broke up with her originally for the “controversial”,"['photograph', 'photo', 'exposure', 'picture', 'pic']"
When he broke up with her originally for the “controversial” photos was insane. I knew right then and there he was a,['douche_bag']
When he broke up with her originally for the “controversial” photos was insane. I knew right then and there he was a douche and I was right. He seems like a,"['narcissist', 'narcist']"
When he broke up with her originally for the “controversial” photos was insane. I knew right then and there he was a douche and I was right. He seems like a narcissist and the,"['understanding', 'cause', 'reasonableness', 'intellect', 'ground']"
When he broke up with her originally for the “controversial” photos was insane. I knew right then and there he was a douche and I was right. He seems like a narcissist and the reason she got so worked up about the,"['restaurant', 'eating_house', 'eating_place', 'eatery']"
I just went through the,"['portal', 'portal_site', 'portal_vein', 'hepatic_portal_vein', 'vena_portae']"
I just went through the portal after shooting the,"['symbol', 'symbolization', 'symbolisation', 'symbolic_representation']"
I just went through the portal after shooting the symbols with the,"['ice', 'frosting', 'deoxyephedrine', 'glass', 'shabu']"
I just went through the portal after shooting the symbols with the ice,"['staff', 'faculty', 'stave']"
I just went through the portal after shooting the symbols with the ice staff and it dropped me to my,"['death', 'decease', 'expiry', 'dying', 'demise', 'last', 'Death', 'end', 'destruction']"
I just went through the portal after shooting the symbols with the ice staff and it dropped me to my death I didn’t,"['move', 'relocation', 'motion', 'movement', 'motility']"
I just went through the portal after shooting the symbols with the ice staff and it dropped me to my death I didn’t move or anything but I lost my,"['gumwood', 'glue', 'gingiva']"
I just went through the portal after shooting the symbols with the ice staff and it dropped me to my death I didn’t move or anything but I lost my gums and a good,"['streak', 'rill', 'test', 'run', 'trial']"
Hello.. She’s 28 she’s gorgeous she’s professing her,"['lovemaking', 'dearest', 'making_love', 'love_life', 'erotic_love', 'passion', 'beloved']"
Hello.. She’s 28 she’s gorgeous she’s professing her love she wants,"['minor', 'nestling', 'Kyd', 'youngster']"
Hello.. She’s 28 she’s gorgeous she’s professing her love she wants kids! She’ll make an awesome,"['mama', 'ma', 'mom']"
This one of my favorite Theo,"['interview', 'consultation', 'audience']"
That,"['thing', 'matter', 'affair']"
That thing sounded cool too! I wasnt sure what to expect when he said,['hurricane']
He really showed what a scumbag,['moron']
He really showed what a scumbag moron,"['racist', 'racialist']"
"He really showed what a scumbag moron racist he is with that ""hites a","['minority', 'nonage']"
"He really showed what a scumbag moron racist he is with that ""hites a minority in Heave"" dead","['jape', 'trick', 'gag', 'antic', 'joke', 'jest', 'put-on', 'laugh', 'prank', 'jocularity']"
"He really showed what a scumbag moron racist he is with that ""hites a minority in Heave"" dead joke. That went down like a lead",['balloon']
"He really showed what a scumbag moron racist he is with that ""hites a minority in Heave"" dead joke. That went down like a lead balloon. Guys a","['looney', 'weirdie', 'loony', 'weirdo', 'nutcase', 'spook']"
​ @joebowl8315 He makes great,"['video', 'video_recording', 'picture', 'TV', 'telecasting']"
​ @joebowl8315 He makes great videos. Youre jealous. Go get your own 3 million,"['reader', 'indorser', 'ratifier']"
How ironic that he was like well how are you gonna deal with the harder,"['things', 'thing', 'matter', 'affair']"
How ironic that he was like well how are you gonna deal with the harder things in,"['aliveness', 'animation', 'life_history', 'lifetime', 'biography', 'spirit', 'life-time', 'lifespan']"
How ironic that he was like well how are you gonna deal with the harder things in life and then,"['atomic_number_2', 'He', 'helium']"
How ironic that he was like well how are you gonna deal with the harder things in life and then hes going through a hard,"['moment', 'minute', 'second', 'instant', 'mo', 'bit', 'here_and_now', 'present_moment', 'consequence', 'import']"
How ironic that he was like well how are you gonna deal with the harder things in life and then hes going through a hard moment and,"['Charles_William_Post', 'station', 'Wiley_Post', 'spot', 'berth', 'postal_service']"
How ironic that he was like well how are you gonna deal with the harder,"['thing', 'matter', 'affair']"
How ironic that he was like well how are you gonna deal with the harder things in life and then hes going through a hard moment and posts that. What a shitty hypocritical thing to do. Not to mention a best,"['booster', 'supporter', 'champion', 'admirer', 'protagonist', 'ally', 'Friend', 'friend']"
How ironic that he was like well how are you gonna deal with the harder things in life and then hes going through a hard moment and posts that. What a shitty hypocritical thing to do. Not to mention a best friend doesnt,"['dainty', 'delicacy', 'goody', 'kickshaw', 'treat']"
How ironic that he was like well how are you gonna deal with the harder things in life and then hes going through a hard moment and posts that. What a shitty hypocritical thing to do. Not to mention a best friend doesnt treat,"['someone', 'individual', 'person']"
How ironic that he was like well how are you gonna deal with the harder things in life and then hes going through a hard moment and posts that. What a shitty hypocritical thing to do. Not to mention a best friend doesnt treat someone like that let alone a,"['spouse', 'partner', 'married_person', 'mate', 'better_half', 'collaborator', 'cooperator', 'pardner']"
How ironic that he was like well how are you gonna deal with the harder things in life and then,"['He', 'helium', 'atomic_number_2']"
How ironic that he was like well how are you gonna deal with the harder things in life and then hes going through a hard moment and posts that. What a shitty hypocritical thing to do. Not to mention a best friend doesnt treat someone like that let alone a partner hes supposed to respect. Gas,['lightning']
How ironic that he was like well how are you gonna deal with the harder things in life and then hes going through a hard moment and posts that. What a shitty hypocritical thing to do. Not to mention a best friend doesnt treat someone like that let alone a partner hes supposed to respect. Gas lightning and,"['manipulation', 'use', 'handling']"
​ @bennie.379,['thanks']
​ @bennie.379 thanks my,"['admirer', 'supporter', 'ally', 'champion', 'acquaintance', 'friend', 'Quaker', 'protagonist', 'booster']"
Not expecting this,"['pod', 'cod', 'seedcase', 'seedpod', 'fuel_pod']"
Not expecting this pod,['today']
The,['scythe']
The scythe,"['Marine', 'devil_dog', 'leatherneck', 'shipboard_soldier', 'marine']"
I watched a black,"['guy_wire', 'guy_cable', 'guy', 'Guy', 'hombre']"
I watched a black guy,"['interview', 'consultation', 'audience']"
This is such a perfect,"['salmagundi', 'mix', 'smorgasbord', 'admixture', 'commixture', 'mixed_bag', 'mixture']"
2,"['comedian', 'comic']"
2 comedians cracking,"['trick', 'caper', 'jocularity', 'joke', 'antic', 'prank', 'gag', 'laugh', 'jape']"
2 comedians cracking jokes is the best. this is whats missing from joe rogan.,"['He', 'atomic_number_2', 'he']"
2 comedians cracking,"['prank', 'jest', 'laugh', 'jape', 'gag', 'jocularity', 'put-on', 'caper', 'antic']"
48,"['min', 'second']"
49:18 wild right! Just here to say this definitely helped my,"['twenty-four_hour_period', 'twenty-four_hours', 'Clarence_Day', 'daylight', 'Day', 'daytime']"
​ @UnknownSquid I wholeheartedly agree - Ive kinda hated the,"['management', 'commission', 'guidance', 'focal_point', 'centering']"
​ @UnknownSquid I wholeheartedly agree - Ive kinda hated the direction 40Ks been travelling in for a long,"['sentence', 'prison_term', 'meter']"
​ @UnknownSquid I wholeheartedly agree - Ive kinda hated the direction 40Ks been travelling in for a long time now. Flanderisation perfectly encapsulates it. People,"['cry', 'outcry', 'call', 'yell', 'shout', 'vociferation']"
​ @UnknownSquid I wholeheartedly agree - Ive kinda hated the direction 40Ks been travelling in for a long time now. Flanderisation perfectly encapsulates it. People shout,"['sarcasm', 'irony', 'satire', 'caustic_remark']"
​ @UnknownSquid I wholeheartedly agree - Ive kinda hated the direction 40Ks been travelling in for a long time now. Flanderisation perfectly encapsulates it. People shout,"['sarcasm', 'irony', 'satire', 'caustic_remark']"
​ @UnknownSquid I wholeheartedly agree - Ive kinda hated the direction 40Ks been travelling in for a long time now. Flanderisation perfectly encapsulates it. People shout satire without realising that satire and slapstick arent the same,"['thing', 'matter', 'affair']"
​ @UnknownSquid I wholeheartedly agree - Ive kinda hated the direction 40Ks been travelling in for a long time now. Flanderisation perfectly encapsulates it. People shout satire without realising that satire and slapstick arent the same thing one does not necessitate the other. That said IDK about you but GW posting this after I thought it certain that this,"['undertaking', 'project', 'task', 'labor', 'projection']"
​ @UnknownSquid I wholeheartedly agree - Ive kinda hated the direction 40Ks been travelling in for a long time now. Flanderisation perfectly encapsulates it. People shout satire without realising that satire and slapstick arent the same thing one does not necessitate the other. That said IDK about you but GW posting this after I thought it certain that this project was buried has actually rekindled some,"['hope', 'promise', 'Hope', 'Bob_Hope', 'Leslie_Townes_Hope']"
​ @UnknownSquid I wholeheartedly agree - Ive kinda hated the direction 40Ks been travelling in for a long time now. Flanderisation perfectly encapsulates it. People shout satire without realising that satire and slapstick arent the same thing one does not necessitate the other. That said IDK about you but GW posting this after I thought it certain that this project was buried has actually rekindled some hope in me. I can only wish they dont squander it like they have so many,"['metre', 'fourth_dimension', 'multiplication']"
In the,"['room', 'way', 'elbow_room']"
In the room with the double,"['accelerator_pedal', 'gasoline', 'petrol', 'accelerator', 'flatulency']"
In the room with the double gas,"['tryout', 'trial_run', 'tribulation', 'visitation', 'test', 'trial']"
In the room with the double gas trial you can get a free,"['fringe_benefit', 'perquisite', 'perk']"
In the room with the double gas trial you can get a free perk and a,"['lot', 'crew', 'clump', 'gang', 'caboodle', 'clustering']"
In the room with the double gas trial you can get a free perk and a bunch of Molotov by shooting the lantern/goblet,"['thing', 'matter', 'affair']"
In the room with the double gas trial you can get a free perk and a bunch of Molotov by shooting the lantern/goblet thing be side each,"['door', 'doorway', 'room_access', 'threshold']"
In the room with the double gas trial you can get a free perk and a bunch of Molotov by shooting the lantern/goblet thing be side each door with,"['fervor', 'ardour', 'ardor', 'flaming', 'fervour', 'flak']"
@Rybo-Senpai you should buy it beforehand because it will be gone when,"['Astarte', 'Ashtoreth']"
Not them glorifying the pla es that dropped bombs on Vietnam... concerning these,"['matter', 'issue', 'subject']"
Not them glorifying the pla es that dropped bombs on Vietnam... concerning these topics,"['American', 'American_English', 'American_language']"
Not them glorifying the pla es that dropped bombs on Vietnam... concerning these topics americans really make me sick to my,"['stomach', 'venter', 'tummy']"
What a,"['impression', 'touch', 'tactile_sensation', 'smell', 'look']"
What a feeling Theo must have felt to go into this,"['interview', 'consultation', 'audience']"
What a feeling Theo must have felt to go into this interview nervous only to have Katt,"['surprise', 'surprisal']"
What a feeling Theo must have felt to go into this interview nervous only to have Katt surprise you,"['consequence', 'mo', 'instant', 'moment', 'import']"
What a feeling Theo must have felt to go into this interview nervous only to have Katt surprise you,"['consequence', 'mo', 'present_moment', 'moment', 'instant']"
What a feeling Theo must have felt to go into this interview nervous only to have Katt surprise you moment after moment with,['fact']
What a feeling Theo must have felt to go into this interview nervous only to have Katt surprise you moment after moment with facts from your,"['hours', '60_minutes']"
What a feeling Theo must have felt to go into this interview nervous only to have Katt surprise you moment after moment with facts from your hours of,"['episode', 'installment', 'instalment', 'sequence']"
What a feeling Theo must have felt to go into this interview nervous only to have Katt surprise you moment after moment with facts from your hours of episodes. Katt absolutely respects you and is up to,"['escort', 'particular_date', 'day_of_the_month']"
What a feeling Theo must have felt to go into this interview nervous only to have Katt surprise you moment after moment with facts from your hours of episodes. Katt absolutely respects you and is up to date on your,"['subject_matter', 'subject', 'message', 'mental_object']"
Uh. Thought the,"['Guy', 'guy_rope', 'guy_cable', 'hombre', 'bozo', 'guy_wire', 'cat']"
Uh. Thought the guy had his,"['pes', 'groundwork', 'metrical_unit']"
Uh. Thought the guy had his feet in,['concrete']
Uh. Thought the guy had his feet in concrete at the,"['backside', 'tush', 'merchantman', 'seat', 'rump']"
Uh. Thought the guy had his feet in concrete at the bottom of a,['lake']
Careful with,"['marvel', 'wonder', 'admiration']"
grow up! Women,"['accompaniment', 'bread_and_butter', 'documentation', 'keep', 'financial_support', 'financial_backing']"
grow up! Women support,"['woman', 'adult_female', 'charwoman', 'char', 'cleaning_woman', 'cleaning_lady', 'womanhood', 'fair_sex']"
Y’all done put two of America’s most wanted in the same m f’ing,"['berth', 'billet', 'space', 'spot', 'shoes']"
Y’all done put two of America’s most wanted in the same m f’ing place at the same m f’ing,"['time', 'clip', 'clock_time', 'fourth_dimension', 'meter', 'metre', 'prison_term', 'sentence']"
Oh Shit … I’m here …,"['Lashkar-e-Tayyiba', 'let', 'LET', 'Army_of_the_Pure', 'Army_of_the_Righteous', 'net_ball', 'Lashkar-e-Taiba']"
Oh Shit … I’m here … let’s go Theo … come back to Maui please best,"['comedy', 'drollery', 'clowning', 'funniness']"
Oh Shit … I’m here … let’s go Theo … come back to Maui please best comedy,"['show', 'display', 'appearance']"
Oh Shit … I’m here … let’s go Theo … come back to Maui please best comedy show we had here in a,"['minute_of_arc', 'arcminute', 'minute', 'second', 'mo']"
They gotta,"['footstep', 'dance_step', 'footfall', ""stone's_throw"", 'gradation']"
They gotta step up their,"['game', 'plot', 'secret_plan', 'biz']"
They gotta step up their game with these,"['Easter', 'east_wind', 'easter', 'easterly']"
They gotta step up their game with these easter,"['egg', 'bollock', 'eggs', 'nut', 'ball']"
They gotta step up their game with these easter eggs so boring now. Build wonder,"['weapon', 'arm', 'weapon_system', 'artillery']"
They gotta step up their game with these easter eggs so boring now. Build wonder weapon go do the same,"['thing', 'matter', 'affair']"
They gotta step up their game with these easter eggs so boring now. Build wonder weapon go do the same thing 4,"['metre', 'multiplication', 'meter', 'prison_term']"
They gotta step up their game with these easter eggs so boring now. Build wonder weapon go do the same thing 4 times with different,"['enemy', 'foe', 'foeman', 'opposition']"
They gotta step up their game with these easter eggs so boring now. Build wonder weapon go do the same thing 4 times with different enemies then boss,"['battle', 'conflict', 'fight', 'engagement', 'fighting', 'combat', 'scrap', 'competitiveness']"
They gotta step up their game with these easter eggs so boring now. Build wonder weapon go do the same thing 4 times with different enemies then boss fight. Terminus was better,"['International_Maritime_Organization', 'IMO']"
They gotta step up their game with these easter eggs so boring now. Build wonder weapon go do the same thing 4 times with different enemies then boss fight. Terminus was better imo for,"['electrical_engineering', 'EE']"
omg omg omg omg omg - i have,"['shivering', 'pall', 'gelidity', 'thrill', 'frisson']"
Never clicked a,"['video_recording', 'television', 'telecasting', 'picture', 'video']"
Katt learned the most important skill/rule of amateur,"['golf', 'golf_game']"
"Katt learned the most important skill/rule of amateur golf ""he <mask"". Works great with Irons and chippers and if you can do it good you can play real actual golf back spin and all that shit. I can do it well however I still try to do the picture perfect follow through and it gets me fucked up half the time. But for sure with chipping/Irons its that hip high forward and back pinch that does real good. I go shoulder high with the Driver but its a similar motion slow back then accelerate and concentrate on the pinch. The follow through happens automatically if your doing it right","['speck', 'taking_into_custody', 'emergency', 'nip', 'exigency']"
Katt learned the most important skill/rule of amateur,"['golf', 'golf_game']"
"Katt learned the most important skill/rule of amateur golf ""he pinc"". Works great with Irons and chippers and if you can do it good you can play real actual golf back","['spin', 'twirl', 'twist', 'twisting', 'whirl', 'tailspin']"
"Katt learned the most important skill/rule of amateur golf ""he pinc"". Works great with Irons and chippers and if you can do it good you can play real actual golf back spin and all that","['red_cent', 'Irish_bull', 'shit', ""tinker's_dam"", 'prick', 'jack', 'turd', 'doodly-squat']"
"Katt learned the most important skill/rule of amateur golf ""he pinc"". Works great with Irons and chippers and if you can do it good you can play real actual golf back spin and all that shit. I can do it well however I still try to do the","['word_picture', 'photograph', 'icon']"
"Katt learned the most important skill/rule of amateur golf ""he pinc"". Works great with Irons and chippers and if you can do it good you can play real actual golf back spin and all that shit. I can do it well however I still try to do the picture perfect follow through and it gets me fucked up half the","['time', 'clip', 'clock_time', 'fourth_dimension', 'meter', 'metre', 'prison_term', 'sentence']"
"Katt learned the most important skill/rule of amateur golf ""he pinc"". Works great with Irons and c<mask>pers and if you can do it good you can play real actual golf back spin and all that shit. I can do it well however I still try to do the picture perfect follow through and it gets me fucked up half the time. But for sure with chipping/Irons its that hip high forward and back pinch that does real good. I go shoulder high with the Driver but its a similar motion slow back then accelerate and concentrate on the pinch. The follow through happens automatically if your doing it right","['pelvic_girdle', 'hip_joint']"
"Katt learned the most important skill/rule of amateur golf ""he <mask"". Works great with Irons and chippers and if you can do it good you can play real actual golf back spin and all that shit. I can do it well however I still try to do the picture perfect follow through and it gets me fucked up half the time. But for sure with chipping/Irons its that hip high forward and back pinch that does real good. I go shoulder high with the Driver but its a similar motion slow back then accelerate and concentrate on the pinch. The follow through happens automatically if your doing it right","['tinge', 'exigency', 'mite', 'speck', 'taking_into_custody']"
"Katt learned the most important skill/rule of amateur golf ""he pinc"". Works great with Irons and chippers and if you can do it good you can play real actual golf back spin and all that shit. I can do it well however I still try to do the picture perfect follow through and it gets me fucked up half the time. But for sure with chipping/Irons its that hip high forward and back pinch that does real good. I go shoulder high with the Driver but its a similar","['question', 'motion', 'motility', 'apparent_motion', 'gesture']"
"Katt learned the most important skill/rule of amateur golf ""he pinc"". Works great with Irons and chippers and if you can do it good you can play real actual golf back spin and all that shit. I can do it well however I still try to do the picture perfect follow through and it gets me fucked up half the time. But for sure with chipping/Irons its that hip high forward and back pinch that does real good. I go shoulder high with the Driver but its a similar motion slow back then accelerate and","['dressed_ore', 'concentrate']"
"Katt learned the most important skill/rule of amateur golf ""he <mask"". Works great with Irons and chippers and if you can do it good you can play real actual golf back spin and all that shit. I can do it well however I still try to do the picture perfect follow through and it gets me fucked up half the time. But for sure with chipping/Irons its that hip high forward and back pinch that does real good. I go shoulder high with the Driver but its a similar motion slow back then accelerate and concentrate on the pinch. The follow through happens automatically if your doing it right","['pinch', 'nip', 'catch', 'tinge', 'hint']"
I fucking love the,['fact']
The little,['tau']
This is an epic,"['episode', 'installment', 'instalment', 'sequence']"
Are we even watching the same podcast…? How was that your main,"['takeout', 'takeout_food', 'takeaway']"
