text,context_syn
He really did waste her prime,"['\nprime', 'adult', 'period', 'time', 'era']"
He really did waste her prime years which is sad. He is one of those,"['\nmen', 'males']"
He really did waste her prime years which is sad. He is one of those guys that is going to be in serious,"['\nromantic relationships', 'relationships']"
He really did waste her prime years which is sad. He is one of those guys that is going to be in serious relationships and never get married,"['\nobserve', 'see', 'notice']"
Katt Williams if you see this I’m a pro on PGA PS5 in,"['\nsituation', 'circumstance']"
Nah im done with old,"['\nfish', 'game']"
Nah im done with old cod. Its,"['uninteresting', 'dull']"
I love the,"['manner', 'method', 'approach', 'technique']"
I love the way Katt weaponised his,"['reality', 'honesty']"
I love the way Katt weaponised his truth I will never forget that one of the few,"['opinions', 'statements', 'sounds', 'utterances']"
I love the way Katt weaponised his truth I will never forget that one of the few voices in his,"['sector', 'field', 'profession']"
I love the way Katt weaponised his truth I will never forget that one of the few voices in his industry that is 110% armed to the,"['teeth', 'mouth', 'oral cavity']"
I love the way Katt weaponised his,"['reality', 'honesty']"
I love the way Katt weaponised his truth I will never forget that one of the few voices in his industry that is 110% armed to the teeth with the truth he must be cherished. Great Job by Theo on this,"['truth', 'gem', 'jewel']"
I have,"['\nsamples', 'evidence']"
I have clips of,"['\nevidence', 'document']"
This is the first,"['\nmoment', 'occasion']"
Off,"['\nplace', 'location', 'spot']"
Off point. Go back to the old,"['\nrecording', 'art', 'room', 'space']"
Damn i didnt even know the,"['diagram', 'chart']"
Damn i didnt even know the map released and you already cooked up the,"['\nmap', 'guide']"
Damn i didnt even know the map released and you already cooked up the ee,"['\nmanual', 'tutorial', 'instructions']"
How are they homeless,"['\nwealthy people', 'rich people']"
How are they homeless millionaires if they have 3-4 other,"['\nresidences', 'properties', 'dwellings']"
How are they homeless,"['\nwealthy people', 'rich individuals']"
How are they homeless millionaires if they have 3-4 other homes? We dont care about millionaires that will write it off and cut a,"['\npayment', 'payment', 'fund', 'money']"
How are they homeless millionaires if they have 3-4 other homes? We dont care about millionaires that will write it off and cut a check for another,"['\nresidence', 'dwelling', 'building']"
How are they homeless millionaires if they have 3-4 other homes? We dont care about millionaires that will write it off and cut a check for another house like,['a cent']
I hope they bring up the Katt Williams,"['comedian', 'comedy', 'joke']"
I hope they bring up the Katt Williams nutcracker! Edit: 2,"['\ntime', 'periods', 'intervals']"
Yes you got me its was,"['\nmovies', 'film', 'entertainment']"
Im just 2:13 to 2:45 of this,"['\nmovie', 'recording', 'film']"
Im just 2:13 to 2:45 of this video and almost died laughing about the,"['\ntoy', 'tool', 'device']"
their fallen,"['\nspirits', 'supernatural beings', 'entities']"
their fallen angels not,"['\nbeings', 'entities', 'spirits', 'creatures']"
their fallen angels not aliens.. their called,"['\namphibian', 'creature', 'spirit', 'being']"
their fallen angels not aliens.. their called frog like,"['\ndemons', 'entities', 'beings']"
their fallen angels not aliens.. their called frog like spirits in the,"['\nScripture', 'holy book', 'religious text']"
their fallen angels not aliens.. their called frog like spirits in the bible in the last,"['\nscripture', 'text', 'publication']"
gotta let him fly with the black,"['\nhumor', 'comedy', 'wit']"
"<mask> who do not know of 40k will see this and think ""ell yeah","['\nPeople', 'Guys']"
"Dudes who do not know of 40k will see this and think ""mask> yeah","['\nhell', 'inferno', 'underworld', 'abyss', 'purgatory']"
My coworker is about to be his tour,"['\nvehicle', 'mode of transportation']"
My coworker is about to be his tour bus,"['\noperator', 'conductor', 'pilot']"
My coworker is about to be his tour bus driver fucking,"['\ninsane', 'mad', 'wild']"
"If the Astartes 1 was so good then why isnt there the Astartes 2?""Starts spitting",['breakfast']
40k,"['\npeople', 'supporters']"
40k fans are always biting the,"['\nfans', 'dish', 'surface']"
Great! Now put it on a,"['\nstage', 'stage', 'podium', 'stage', 'medium', 'vehicle']"
This was painful to watch. What happened to the old Katt Williams from the,['accounts']
This was painful to watch. What happened to the old Katt Williams from the chronicles. Theo was tryna be funny but Katt kept trying to show how much of an,"['\nperson', 'human']"
This was painful to watch. What happened to the old Katt Williams from the chronicles. Theo was tryna be funny but Katt kept trying to show how much of an adult he is. Dude it’s a,"['\nentertainment', 'humor', 'satire']"
Someday my,"['\nremark', 'statement', 'note']"
Someday my comment will be 222,"['\ntime', 'period']"
Someday my comment will be 222 years old. If,"['\nperson', 'individual', 'entity']"
Someday my comment will be 222,"['\ntime', 'duration']"
Someday my comment will be 222 years old. If someone actually reads this in 222 years then please know that,"['\ncorrect', 'exact', 'precise']"
@propgear123,"['toasts', 'greetings']"
@propgear123 cheers. Its a,"['regret', 'sympathy']"
@propgear123 cheers. Its a pity you dont need it. Would be a good,"['story', 'map', 'game']"
@propgear123 cheers. Its a pity you dont need it. Would be a good thing to bring the story/<mask> together. Like you can still play the map. You just cant do the EE. Or if you only did it in directed mode then thats the only one you can do.,"['story', 'game']"
@propgear123 cheers. Its a pity you dont need it. Would be a good thing to bring the story/map together. Like you can still play the map. You just cant do the EE. Or if you only did it in directed,"['game', 'play', 'simulation']"
Am I the only,"['\nperson', 'individual']"
Am I the only one who can’t see the,"['\ncharacters', 'markings', 'signs']"
Am I the only one who can’t see the symbols on the,"['\nnatural objects', 'stones']"
Am I the only one who can’t see the symbols on the rocks like I can see them but they’<mask> so small I don’t know which they are,"['\nletter', 'character', 'mark']"
OMFG that Blood Angel in the,['\nhallway']
What an absolute G. I hope the,"['\nperson', 'male']"
What an absolute G. I hope the guy who made it has found,"['\ncontrol', 'permission', 'entry']"
What an absolute G. I hope the guy who made it has found access to much more,"['\nassets', 'materials', 'supplies', 'means', 'funds']"
What an absolute G. I hope the guy who made it has found access to much more resources to for his creative,"['\nchannel', 'means', 'medium']"
What an absolute G. I hope the guy who made it has found access to much more resources to for his creative outlet and really get to flex his amazing,"['expertise', '\nabilities']"
What an absolute G. I hope the guy who made it has found access to much more resources to for his creative outlet and really get to flex his amazing skills. Also trailer,"['\narts', 'entertainment']"
Katt Williams is the new,"['\nera', 'period', 'time']"
Katt Williams is the new age Nostradamus either that or he has a,"['\nnumber', 'quantity', 'amount']"
Katt Williams is the new age Nostradamus either that or he has a lot of,"['\npeople', 'acquaintances']"
Katt Williams is the new age Nostradamus either that or he has a lot of friends in the,"['\nlaw enforcement', 'government']"
Katt Williams is the new age Nostradamus either that or he has a lot of friends in the feds because he called that whole,"['\nnonsense', 'foolishness', 'rubbish', 'trash', 'idiocy']"
How tf did you figure this out I played last,"['\ndark', 'evening', 'late']"
Perhaps there is another,"['\npurpose', 'cause', 'justification']"
<mask> super heroes United on this one,"['\nremarks', 'notes', 'observations']"
Comments super,"['\nheroes', 'champions', 'icons']"
Comments super heroes United on this,['\nthing']
Katt is careful about how he answers. 1hr 29mins. That means its true the,"['\nroads', 'paths']"
Katt is careful about how he answers. 1hr 29mins. That means its true the streets are watching. Protect ur,"['\nindividual', 'person']"
He’s not wrong,"['films', 'entertainment']"
He’s not wrong movies the last 10years are mostly bs.,"['Entertainment', 'Humor', 'Genre']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s,"['favorite', 'preference', 'liking']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies,"['day', 'time']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the,"['exception', 'rule', 'norm', 'standard', 'anomaly']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the,"['celestial bodies', 'entertainment', 'celebrities']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real”,"['character', 'nature', 'individuality']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most,"['humans', 'individuals']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue,"['celebrity', 'popularity']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue fame are obsessed with themselves… is it a necessary,"['wickedness', 'immorality', 'immorality']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue fame are obsessed with themselves… is it a necessary evil? I don’t think so… it’s a,"['decision', '\nchoice', 'preference']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue fame are obsessed with themselves… is it a necessary evil? I don’t think so… it’s a choice. For,"['movies', 'genre', 'personality', 'fame', 'choice']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue fame are obsessed with themselves… is it a necessary evil? I don’t think so… it’s a choice. For example Jennifer Lopez- pays a real,"['musician', 'artist']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue fame are obsessed with themselves… is it a necessary evil? I don’t think so… it’s a choice. For example Jennifer Lopez- pays a real singer to be the actual,"['skill', 'natural ability']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue fame are obsessed with themselves… is it a necessary evil? I don’t think so… it’s a choice. For example Jennifer Lopez- pays a real singer to be the actual talent for her “hit”,"['collection', 'publication']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue fame are obsessed with themselves… is it a necessary evil? I don’t think so… it’s a choice. For example Jennifer Lopez- pays a real singer to be the actual talent for her “hit” album. (Milli Vanilli- without the,"['fake', 'publicity']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue fame are obsessed with themselves… is it a necessary evil? I don’t think so… it’s a choice. For example Jennifer Lopez- pays a real singer to be the actual talent for her “hit” album. (Milli Vanilli- without the blow back in her,"['case', 'instance', 'situation']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly every<mask>’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue fame are obsessed with themselves… is it a necessary evil? I don’t think so… it’s a choice. For example Jennifer Lopez- pays a real singer to be the actual talent for her “hit” album. (Milli Vanilli- without the blow back in her case). No one likes to be tricked. It’s like calling you stupid without the balls or decency to say it plainly to your face.,"['film', 'entertainment', 'comedy']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue fame are obsessed with themselves… is it a necessary evil? I don’t think so… it’s a choice. For example Jennifer Lopez- pays a real singer to be the actual talent for her “hit” album. (Milli Vanilli- without the blow back in her case). No one likes to be tricked. It’s like calling you stupid without the,"['balls', 'testicles']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue fame are obsessed with themselves… is it a necessary evil? I don’t think so… it’s a choice. For example Jennifer Lopez- pays a real singer to be the actual talent for her “hit” album. (Milli Vanilli- without the blow back in her case). No one likes to be tricked. It’s like calling you stupid without the balls or,"['morality', 'ethics']"
He’s not wrong movies the last 10years are mostly bs. Comedy is nearly everyone’s favorite genre… when not half cooked. Who doesn’t like to laugh?! Movies today just don’t give you much to love. With the exception of a few.. but the stars fizzle as soon as their “real” personality is visible. Most people who pursue fame are obsessed with themselves… is it a necessary evil? I don’t think so… it’s a choice. For example Jennifer Lopez- pays a real singer to be the actual talent for her “hit” album. (Milli Vanilli- without the blow back in her case). No one likes to be tricked. It’s like calling you stupid without the balls or decency to say it plainly to your,"['head', 'visage', 'countenance']"
"@ 26:42 ""here was a","['\nperson', 'male']"
"@ 26:42 ""here was a guy who had u looking in buttholes........"" Katt genuinely laughing so hard has to make Theo feel good. Katt dont","['\ngiver', 'dispenser', 'provider']"
"@ 26:42 ""here was a guy who had u looking in buttholes........"" Katt genuinely laughing so hard has to make Theo feel good. Katt dont hand out","['amusement', 'enjoyment', 'hilarity']"
He finally got his nut,"['\ntool', 'device']"
He finally got his nut cracker live in,"['\nindividual', 'human']"
This supposed to be his,['\nwomen']
This supposed to be his hoes not,"['\nrelatives', 'group', 'people']"
This supposed to be his hoes not family,"['\npeople', 'relatives']"
This supposed to be his hoes not family members hahahahhahaha I can’t,"['\nTV', 'show', 'program']"
This supposed to be his hoes not family members hahahahhahaha I can’t watch katt Williams I was lmfao the entire,"['\nconversation', 'discussion', 'talk']"
11:10 - 11:30 is kinda,['\nodd']
Her seeing his,"['\nsocial media', 'message', 'communication']"
Her seeing his post during,"['\ndeparture', 'launch', 'start']"
Her seeing his post during takeoff has me absolutely shaking. God bless this,"['\nfemale', 'adult', 'human']"
There goes my nofap,"['\nabstinence', 'fast', 'run', 'sequence']"
Dude made an EE,"['\nmanual', 'tutorial', 'handbook']"
<mask> it Upperdecker decks are made of wood,"['\nTitle', 'Label']"
Name it Upperdecker,"['\nstructures', 'surfaces']"
Name it Upperdecker decks are made of,"['\nmaterial', 'substance', 'fiber']"
The original,"['\nbook', 'trailer']"
The original teaser only had,"['\nsections', 'parts']"
The original teaser only had chapters that Pederson made up.,"['\nappearances', 'appearances']"
The original teaser only had,"['\nsections', 'parts']"
Dam 2 million,"['\nviews', 'opinions', 'perspectives', 'opinions', 'ratings']"
Dam 2 million views in 19,"['\ntime', 'period']"
Dam 2 million views in 19 hours?? Im a bit new to Theo does he normally put up,"['\nstatistics', 'figures', 'data']"
Dam 2 million views in 19 hours?? Im a bit new to Theo does he normally put up numbers like this? Dude is,"['\nimpressive', 'amazing', 'exceptional', 'outstanding', 'remarkable']"
David Waksman with the beautiful,"['\ncircle', 'round object', 'circular structure']"
David Waksman with the beautiful wheel,"['\nsupport', 'structure']"
We didnt even like him! We love her!!!!!! I cant believe she thinks other,"['\nhumans', 'individuals']"
I am so glad this doesnt use any of that primaris,"['\nwaste', 'rubbish', 'trash']"
I am so glad this doesnt use any of that primaris garbage. I cant describe how ecstatic I am that this,"['\nperson', 'male']"
I am so glad this doesnt use any of that primaris garbage. I cant describe how ecstatic I am that this guy got to retain his,"['\nmanner', 'way', 'approach']"
What a low,"['\nstandard', 'benchmark']"
There is literally no,"['means', 'route', 'path']"
There is literally no way that this is real and in my recommended right now. Is this the Emperors,"['approval', 'favor', 'benediction']"
There is literally no way that this is real and in my recommended right now. Is this the Emperors blessing or has my,"['study', 'examination', 'investigation']"
There is literally no way that this is real and in my recommended right now. Is this the Emperors blessing or has my study,"['meeting', 'class', 'gathering']"
There is literally no way that this is real and in my recommended right now. Is this the Emperors blessing or has my study session made me susceptible to a Tzeentch,"['Magic', 'trickery', 'deception', 'hallucination']"
Did he say black,"['\nhumans', 'individuals']"
Yall weird acting like katt was being anything but genuine one of the best,"['\nconversations', 'talks', 'meetings']"
“Are you feeling the,"['\nstress', 'force', 'coercion']"
“Are you feeling the pressure?” “Of this,"['\nconversation', 'discussion']"
“Are you feeling the pressure?” “Of this interview?” “No of,"['\npressure', 'stress', 'discomfort']"
Katt and Theo on,"['\ntravel', 'journey', 'expedition']"
Katt and Theo on tour would go down as one if the greatest,"['\nentertainment', 'performance', 'show']"
Katt and Theo on tour would go down as one if the greatest comedy,"['\ntrips', 'excursions', 'journeys']"
Nice to see these two,"['\nhumans', 'individuals']"
Nice to see these two people in a,"['\ngroup', 'organization', 'movement', 'community']"
Nice to see these two people in a cult,"['\nsupport', 'assistance', 'aid']"
oh,"['\nswear', 'curse']"
I love how the Warhammer devs are active within their,"['\ngroup', 'organization', 'society', 'people', 'public']"
It makes me so happy to see Katt give Theo his,['gifts']
It makes me so happy to see Katt give Theo his flowers. I don’t think Ive seen Katt laugh that hard at,['person']
It makes me so happy to see Katt give Theo his flowers. I don’t think Ive seen Katt laugh that hard at someone else’s shit on a podcast. Usually he’s the,"['leader', 'dominant', 'top']"
It makes me so happy to see Katt give Theo his flowers. I don’t think Ive seen Katt laugh that hard at someone else’s shit on a podcast. Usually he’s the alpha,"['pet', 'animal', 'mammal']"
It makes me so happy to see Katt give Theo his flowers. I don’t think Ive seen Katt laugh that hard at someone else’s shit on a podcast. Usually he’s the alpha dog and,"['day', 'date']"
It makes me so happy to see Katt give Theo his flowers. I don’t think Ive seen Katt laugh that hard at someone else’s shit on a podcast. Usually he’s the alpha dog and today he shared the,"['happy', 'pleased', 'joyful', 'delighted']"
It makes me so happy to see Katt give Theo his flowers. I don’t think Ive seen Katt laugh that hard at someone else’s shit on a podcast. Usually he’s the alpha dog and today he shared the set. I’m so happy for Theo. And as always Katt is the,['male']
Imagine 100-ton,"['\narmored vehicles', 'vehicles']"
Imagine 100-ton tanks going at 150,"['\nspeed', 'velocity']"
This going to be big Katt Williams Nutcracker right off the,"['\nmammal', 'flying mammal', 'nocturnal mammal']"
@WeDoBeLiftin bro doesn’t,['recognize']
@WeDoBeLiftin bro doesn’t know zombies has a,"['\nnarrative', 'plot', 'tale']"
@WeDoBeLiftin bro doesn’t know zombies has a story,"['\nstory', 'plot']"
thank you for your,"['\nwork', 'assistance', 'help']"
And Katt Williams is just a,"['\nentertainer', 'comedian']"
And Katt Williams is just a clown with a,"['\nspeech', 'utterance', 'language']"
And Katt Williams is just a clown with a speech,"['\nspeech disorder', 'disability', 'flaw']"
and taking off,"['\npart', 'portion', 'share']"
and taking off half of its,"['\nbody', 'top', 'crown']"
@dianeblake3645 who is “you all” I’m one,"['human', 'individual']"
@dianeblake3645 who is “you all” I’m one person calling out the obvious social,"['social', 'mental', 'personal', 'human']"
@dianeblake3645 who is “you all” I’m one person calling out the obvious social factors that impact the,"['manner', 'method', 'approach']"
@dianeblake3645 who is “you all” I’m one person calling out the obvious social factors that impact the way this is being handled. She is crying for an,"['time', 'period', 'duration']"
@dianeblake3645 who is “you all” I’m one person calling out the obvious social factors that impact the way this is being handled. She is crying for an hour and a,"['group', 'people', 'audience']"
@dianeblake3645 who is “you all” I’m one person calling out the obvious social factors that impact the way this is being handled. She is crying for an hour and a half and tarnishing another,"['people', 'individuals', 'humans']"
@dianeblake3645 who is “you all” I’m one person calling out the obvious social factors that impact the way this is being handled. She is crying for an hour and a half and tarnishing another humans reputation bcuz of a BREAK UP (something that happens to all of us).. and yet what? She can do no,"['fault', 'wrongdoing', 'blunder']"
@dianeblake3645 who is “you all” I’m one person calling out the obvious social factors that impact the way this is being handled. She is crying for an hour and a half and tarnishing another humans reputation bcuz of a BREAK UP (something that happens to all of us).. and yet what? She can do no wrong and she isn’t a,"['person', 'human']"
@dianeblake3645 who is “you all” I’m one person calling out the obvious social factors that impact the way this is being handled. She is crying for an hour and a half and tarnishing another humans reputation bcuz of a BREAK UP (something that happens to all of us).. and yet what? She can do no wrong and she isn’t a victim? I wonder why that is. I wonder why u are saying,"['social factors', 'mental illness']"
@dianeblake3645 who is “you all” I’m one person calling out the obvious social factors that impact the way this is being handled. She is crying for an hour and a half and tarnishing another humans reputation bcuz of a BREAK UP (something that happens to all of us).. and yet what? She can do no wrong and she isn’t a victim? I wonder why that is. I wonder why u are saying race doesn’t,"['social factors', 'incident', 'illness']"
@dianeblake3645 who is “you all” I’m one person calling out the obvious social factors that impact the way this is being handled. She is crying for an hour and a half and tarnishing another humans reputation bcuz of a BREAK UP (something that happens to all of us).. and yet what? She can do no wrong and she isn’t a victim? I wonder why that is. I wonder why u are saying race doesn’t matter and yet mentioned “you all” when I’m talking about this isolated,"['incident', 'situation', 'event']"
@dianeblake3645 who is “you all” I’m one person calling out the obvious social factors that impact the way this is being handled. She is crying for an hour and a half and tarnishing another humans reputation bcuz of a BREAK UP (something that happens to all of us).. and yet what? She can do no wrong and she isn’t a victim? I wonder why that is. I wonder why u are saying race doesn’t matter and yet mentioned “you all” when I’m talking about this isolated incident. Sicko. Racism is a mental,"['mental illness', 'disease']"
The whole first 30,"['\ntime', 'period']"
The whole first 30 minutes feel so awkward but... I just cant,"['\npause', 'halt', 'cease', 'desist']"
katt is the,"['\nexcellent', 'champion', 'winner']"
Bruh. Tell me this is from the,"['\nperson', 'male']"
Praise the Omnissiah the,"['\npart', 'extension', 'prolongation', 'continuation']"
@slenderjuggy566 I was watching it on my,"['\nmobile device', 'handheld device', 'electronic device']"
@slenderjuggy566 I was watching it on my phone in bright,"['\nlight', 'illumination']"
@slenderjuggy566 I was watching it on my phone in bright sunlight completely missed the,"['\nmovie', 'information']"
Mallard Luther King bro i spit my,"['\nfruit', 'berry']"
Mallard Luther King bro i spit my strawberry limited,"['\nversion', 'publication']"
Mallard Luther King bro i spit my strawberry limited edition,"['\nfood', 'sweet', 'drink']"
Mallard Luther King bro i spit my strawberry limited edition chocolate,"['\nbeverage', 'drink', 'liquid']"
Mallard Luther King bro i spit my strawberry limited edition chocolate milk all over my,"['\nmachine', 'device']"
Never seen Katt have so much,"['\npleasure', 'happiness', 'satisfaction']"
Never seen Katt have so much enjoyment with a,"['\nperson', 'entertainer', 'server']"
I really like Katt hes a humble and down to earth,"['\nman', 'person']"
I really like Katt hes a humble and down to earth guy! This,"['\ncontainer', 'package', 'unit']"
I really like Katt hes a humble and down to earth guy! This pod was over my,"['\nopinions', 'standards']"
100% he is a narcissistic gaslighting dishonest,"['\nhuman', 'male']"
100% he is a narcissistic gaslighting dishonest man,"['\nperson', 'human']"
100% he is a narcissistic gaslighting dishonest man child who never deserved her in the first,"['\nlocation', 'setting', 'spot', 'site']"
100% he is a narcissistic gaslighting dishonest man child who never deserved her in the first place. I was appalled by him when he didn’t give her,"['\nmercy', 'forgiveness', 'kindness']"
100% he is a narcissistic gaslighting dishonest man child who never deserved her in the first place. I was appalled by him when he didn’t give her grace after those,"['\nvisual representations', 'images']"
100% he is a narcissistic gaslighting dishonest man child who never deserved her in the first place. I was appalled by him when he didn’t give her grace after those pictures surfaced especially because she took,"['blameworthiness', 'liability']"
100% he is a narcissistic gaslighting dishonest man child who never deserved her in the first place. I was appalled by him when he didn’t give her grace after those pictures surfaced especially because she took accountability and did the,"['\nactivity', 'effort', 'task']"
100% he is a narcissistic gaslighting dishonest man child who never deserved her in the first place. I was appalled by him when he didn’t give her grace after those pictures surfaced especially because she took accountability and did the work. I think it showed his true,"['\nperson', 'individual', 'human']"
100% he is a narcissistic gaslighting dishonest man child who never deserved her in the first place. I was appalled by him when he didn’t give her grace after those pictures surfaced especially because she took accountability and did the work. I think it showed his true character then. The,"['\nmanner', 'method', 'approach']"
100% he is a narcissistic gaslighting dishonest man child who never deserved her in the first place. I was appalled by him when he didn’t give her grace after those pictures surfaced especially because she took accountability and did the work. I think it showed his true character then. The way that he refused to comfort her when she would get upset in their,"['\nabuse', 'toxicity']"
100% he is a narcissistic gaslighting dishonest man child who never deserved her in the first place. I was appalled by him when he didn’t give her grace after those pictures surfaced especially because she took accountability and did the work. I think it showed his true character then. The way that he refused to comfort her when she would get upset in their relationship,"['\nactions', 'incidents', 'episodes']"
100% he is a narcissistic gaslighting dishonest man child who never deserved her in the first place. I was appalled by him when he didn’t give her grace after those pictures surfaced especially because she took accountability and did the work. I think it showed his true character then. The way that he refused to comfort her when she would get upset in their relationship breaks my,"['\norgan', 'vital organ', 'organ of emotion']"
100% he is a narcissistic gaslighting dishonest man child who never deserved her in the first place. I was appalled by him when he didn’t give her grace after those pictures surfaced especially because she took accountability and did the work. I think it showed his true character then. The way that he refused to comfort her when she would get upset in their relationship breaks my heart. It was obvious she had to walk on,"['fragile objects', 'shells']"
@grantswan8525,"['\npurgatory', 'underworld', 'afterlife', 'torment']"
if you watch this without the,"['\nsound', 'media']"
if you watch this without the audio on for the first 15,"['\ntime periods', 'periods']"
if you watch this without the audio on for the first 15 minutes it looks like,"['\nperson', 'human']"
if you watch this without the audio on for the first 15 minutes it looks like kat is slowly realizing he lost a,"['\ncar', 'nose']"
if you watch this without the audio on for the first 15 minutes it looks like kat is slowly realizing he lost a snub nose 38 and he is slowly thinking in his,"['\nbrain', 'skull']"
if you watch this without the audio on for the first 15 minutes it looks like kat is slowly realizing he lost a snub nose 38 and he is slowly thinking in his head about who’s,"['\nvehicle', 'automobile']"
<mask> not Kat Williams dats a nutcracker!,"[""\nthat's""]"
Dats not Kat Williams dats a,"['\ntool', 'device']"
37:40. My,"['\nperson', 'male']"
All the Space Marines I saw were First Borns. Im assuming that makes these,"['\nWar', 'fiction', 'narrative']"
Im convinced that you guys can make a,"['\nmovie', 'movie production', 'motion picture']"
Katt Williams is like a,"['counseling', 'assistance']"
Katt Williams is like a therapy,"['\nmeeting', 'gathering', 'encounter']"
Katt Williams is like a therapy session and the,"['\nhumans', 'individuals']"
Katt Williams is like a therapy session and the people doing the,"['\ntherapy', 'session', 'meeting', 'gathering']"
Katt Williams is like a therapy session and the people doing the pod dont even realize,"['\ncomedian', 'performer']"
Katt Williams is like a therapy session and the people doing the pod dont even realize hes there for them and trying to help them. Katt Williams only divulges what he doesnt,"['\nbrain', 'consciousness', 'intellect']"
Katt Williams is like a therapy session and the,"['\nindividuals', 'humans']"
@zigghie8285 Oh REALLY ? So WHAT WERE HIS WORDS ? I supplied the,"['period', 'era', 'age']"
@zigghie8285 Oh REALLY ? So WHAT WERE HIS WORDS ? I supplied the time,"['time', 'dates', 'marks']"
@zigghie8285 Oh REALLY ? So WHAT WERE HIS WORDS ? I supplied the time stamps go ahead ! Believe me i wasnt on here to look for,"['trash', 'nonsense', 'rubbish']"
@zigghie8285 Oh REALLY ? So WHAT WERE HIS WORDS ? I supplied the time stamps go ahead ! Believe me i wasnt on here to look for crap I dont like I opened the,"['webpage', 'document']"
@zigghie8285 Oh REALLY ? So WHAT WERE HIS WORDS ? I supplied the time stamps go ahead ! Believe me i wasnt on here to look for crap I dont like I opened the page because both,"['amusement', 'entertainment']"
@zigghie8285 Oh REALLY ? So WHAT WERE HIS WORDS ? I supplied the time stamps go ahead ! Believe me i wasnt on here to look for crap I dont like I opened the page because both crack me up - until TODAY. I have an open,"['brain', 'intellect']"
All i saw was katt and von on a,['\nimage']
All i saw was katt and von on a thumbnail and said,"['\nbutton', 'link', 'button press']"
The,"['\nmethod', 'approach', 'technique']"
The way he slips Jesus and a,"['bond', '\nconnection']"
<mask> Paul Harvey stop it.. prize picks,"['\nfine', 'phrase', 'command']"
